
🔐绅士24,#genre#
nacr-469沙月恵奈,https://t13.cdn2020.com:12338/video/m3u8/2021/12/04/eb1de453/index.m3u8
nacr-492单身单身,https://t16.cdn2020.com:12340/video/m3u8/2022/02/05/4fe25f9c/index.m3u8
nnpj-490港城,https://t16.cdn2020.com:12340/video/m3u8/2022/02/05/9e57bb08/index.m3u8
nsfs-044琴井,https://t13.cdn2020.com:12338/video/m3u8/2021/12/04/2b5e46e2/index.m3u8
nsfs-055琴井,https://t16.cdn2020.com:12340/video/m3u8/2022/02/18/c3fc5539/index.m3u8
pppd-995楪カ,https://t16.cdn2020.com:12340/video/m3u8/2022/02/05/ddf2c951/index.m3u8
pppd-998北野未奈,https://t16.cdn2020.com:12340/video/m3u8/2022/02/07/93b121ae/index.m3u8
pppe-001水原,https://t16.cdn2020.com:12340/video/m3u8/2022/02/05/79064aed/index.m3u8
pppe-008水川,https://t17.cdn2020.com:12341/video/m3u8/2022/03/30/d80590bf/index.m3u8
PRED-244香椎花乃,https://siwazywcdn2.com:5278/zhongwenzimu/NkXpBtx1/index.m3u8
PRED-314山岸逢花,https://siwazywcdn2.com:5278/zhongwenzimu/P4Xu7bep/index.m3u8
px-717小野琴弓,https://t11.cdn2020.com:12336/video/m3u8/2021/09/23/a6dc2f16/index.m3u8
rbd-223管野,https://t11.cdn2020.com:12336/video/m3u8/2021/09/27/9b65972c/index.m3u8
rbd-936渚,https://t13.cdn2020.com:12338/video/m3u8/2021/12/14/1141df12/index.m3u8
roe-032水野优香,https://t15.cdn2020.com:12339/video/m3u8/2022/02/02/335cd318/index.m3u8
SABA-632,https://siwazywcdn2.com:5278/zhongwenzimu/RNuKCE2w/index.m3u8
saba-745美丽女孩,https://t16.cdn2020.com:12340/video/m3u8/2022/02/21/226a5975/index.m3u8
SCOP-697,https://siwazywcdn2.com:5278/zhongwenzimu/59LHYbi4/index.m3u8
sdde-381姊弟浜崎真绪,https://t15.cdn2020.com:12339/video/m3u8/2022/01/10/cc697acb/index.m3u8
SHKD-915舞原圣,https://siwazywcdn2.com:5278/zhongwenzimu/v0TUMNtC/index.m3u8
shkd-982沙月恵奈,https://t15.cdn2020.com:12339/video/m3u8/2022/01/15/832dd619/index.m3u8
snis-162吉沢明歩,https://t16.cdn2020.com:12340/video/m3u8/2022/02/07/35e42440/index.m3u8
sprd-1501青山凉���,https://t15.cdn2020.com:12339/video/m3u8/2022/02/02/f4aea001/index.m3u8
ssis-096乙白沙也,https://siwazywcdn2.com:5278/zhongwenzimu/0GbVxCsv/index.m3u8
ssis-108,https://siwazywcdn2.com:5278/zhongwenzimu/bZXowNav/index.m3u8
ssis-273架乃,https://t15.cdn2020.com:12339/video/m3u8/2022/01/23/7492e618/index.m3u8
ssis-285山手梨爱,https://t15.cdn2020.com:12339/video/m3u8/2022/01/23/e94594fb/index.m3u8
ssis-287三上悠亜,https://t15.cdn2020.com:12339/video/m3u8/2022/01/23/0d2ad410/index.m3u8
ssis-293七ツ森,https://t15.cdn2020.com:12339/video/m3u8/2022/01/23/4d62c1da/index.m3u8
ssis-299爱宝,https://t15.cdn2020.com:12339/video/m3u8/2022/01/23/2b09cb68/index.m3u8
ssis-301梦乃,https://t16.cdn2020.com:12340/video/m3u8/2022/02/16/14bd36ae/index.m3u8
ssis-303星宫一花,https://t16.cdn2020.com:12340/video/m3u8/2022/02/16/4bbe420f/index.m3u8
ssis-308河北彩花,https://t16.cdn2020.com:12340/video/m3u8/2022/02/16/4ca0e556/index.m3u8
ssis-309小宵,https://t16.cdn2020.com:12340/video/m3u8/2022/02/16/79bca4e0/index.m3u8
ssis-313三上悠亜,https://t16.cdn2020.com:12340/video/m3u8/2022/02/18/c0a7dc67/index.m3u8
ssis-324山手梨爱,https://t16.cdn2020.com:12340/video/m3u8/2022/02/21/06811ff8/index.m3u8
ssni-576琴井,https://t6s.cdn2020.com/video/m3u8/2021/02/25/82dff29e/index.m3u8
ssni-778儿玉玲奈,https://siwazywcdn2.com:5278/zhongwenzimu/6Lwmk5xH/index.m3u8
ssni-779乙白沙也,https://siwazywcdn2.com:5278/zhongwenzimu/GrWsQLH1/index.m3u8
ssni-783,https://siwazywcdn2.com:5278/zhongwenzimu/RyFetHz5/index.m3u8
ssni-802,https://siwazywcdn2.com:5278/zhongwenzimu/oPM4z0bY/index.m3u8
ssni-808鹰尾芽衣,https://siwazywcdn2.com:5278/zhongwenzimu/L9kmreDA/index.m3u8
ssni-824儿玉玲奈,https://siwazywcdn2.com:5278/zhongwenzimu/XNlqgRve/index.m3u8
ssni-828,https://siwazywcdn2.com:5278/zhongwenzimu/FMriTsOa/index.m3u8
ssni-832,https://siwazywcdn2.com:5278/zhongwenzimu/WMkiBKyw/index.m3u8
ssni-927山崎水爱,https://siwazywcdn2.com:5278/zhongwenzimu/sGaJ3TAK/index.m3u8
ssni-985七森莉莉,https://siwazywcdn2.com:5278/zhongwenzimu/ob12qUCg/index.m3u8
ssni-989,https://siwazywcdn2.com:5278/zhongwenzimu/qiSH8T3J/index.m3u8
stars-265本庄铃,https://t4s.cdn2020.com/video/m3u8/2020/10/14/c8e82dca/index.m3u8
STARS-266永野,https://siwazywcdn2.com:5278/zhongwenzimu/nT7jF5hV/index.m3u8
stars-267白川,https://t5s.cdn2020.com/video/m3u8/2020/10/30/2e46bd4e/index.m3u8
stars-278白川,https://t4s.cdn2020.com/video/m3u8/2020/10/14/677042c9/index.m3u8
stars-318白川,https://t6s.cdn2020.com/video/m3u8/2021/02/14/a2a8a655/index.m3u8
stars-330本庄铃,https://t7.cdn2020.com/video/m3u8/2021/04/08/0d25a975/index.m3u8
stars-450本庄铃,https://t12.cdn2020.com:12337/video/m3u8/2021/11/08/dca5a25a/index.m3u8
toen-046加藤,https://t10.cdn2020.com:12335/video/m3u8/2021/08/12/c8e1f5a0/index.m3u8
tppn-214妃,https://t16.cdn2020.com:12340/video/m3u8/2022/02/12/6e29802a/index.m3u8
ure-076初川,https://t15.cdn2020.com:12339/video/m3u8/2022/01/31/15b8c0eb/index.m3u8
VEC-514C北野未奈,https://play92332.com/20220127/SAxdMU5i/1759kb/hls/index.m3u8
venx-069相马茜,https://t15.cdn2020.com:12339/video/m3u8/2022/01/30/040e9f76/index.m3u8
venx-099北野未奈,https://t15.cdn2020.com:12339/video/m3u8/2022/01/31/f3816a72/index.m3u8
venx-102相马茜,https://t15.cdn2020.com:12339/video/m3u8/2022/01/27/f5166646/index.m3u8
waaa-088北野未奈,https://t10.cdn2020.com:12335/video/m3u8/2021/08/07/6c2aa4d8/index.m3u8
waaa-121沙月恵奈,https://t13.cdn2020.com:12338/video/m3u8/2021/12/14/d7b90e8c/index.m3u8
XMOM-18遥绫音,https://siwazywcdn2.com:5278/zhongwenzimu/U75r8Hdp/index.m3u8
XVSR-586逢见莉香,https://siwazywcdn2.com:5278/zhongwenzimu/BS2qJGta/index.m3u8
xvsr-610波多野结衣,https://t15.cdn2020.com:12339/video/m3u8/2022/02/02/ee9c2367/index.m3u8
xvsr-612渡辺,https://t15.cdn2020.com:12339/video/m3u8/2022/02/02/edecc33f/index.m3u8
xvsr-632逢见,https://t15.cdn2020.com:12339/video/m3u8/2022/01/27/b90fc686/index.m3u8
ymdd-240白川,https://t15.cdn2020.com:12339/video/m3u8/2022/01/30/ba7e3a25/index.m3u8
ymdd-242白川奏音,https://t15.cdn2020.com:12339/video/m3u8/2022/01/31/a08937ab/index.m3u8
ysn-565渚,https://t15.cdn2020.com:12339/video/m3u8/2022/02/02/0bf471ba/index.m3u8
ysn-566高瀬,https://t15.cdn2020.com:12339/video/m3u8/2022/01/27/96dc5cd0/index.m3u8
MLT-002/连续被上的OL,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/da/bj/1c/et/399a1a6f21a74a6b9a391b1903ce2f3c.m3u8?
MSD-001/乱伦迷情药,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/qi/oi/gz/ux/dbf57474fbed49c9aa3fb97bcd75b891.m3u8?
MSD-002/维修工的心跳艳遇(上),https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/gz/dp/pq/y9/acd55327c8504396a9ec4bf6050bd13a.m3u8?
MSD-003/菜鸟特务,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/kn/99/yw/34/c3ac47258c9f4b7399c6a6543b80b8c1.m3u8?
MSD-004/妇女的不论之恋,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/eg/oc/n7/57/fbb21f9d41d54e468b7657d66b6aa6e7.m3u8?
MSD-005/维修工的心跳艳遇(下),https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/60/iw/9o/jv/8f91843b009a4379bef6c824fcb3b22f.m3u8?
MSD-006/疯狂的女主播,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/7s/37/y5/7m/714af6843aae4ff79ce7adc7980d0712.m3u8?
MSD-007/强上仙人跳渣女,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/al/72/bl/7v/ce8b0dbdbffb4d4d8f85c538ba35c4be.m3u8?
MSD-008/出轨的妖艳少妇,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/hh/y4/uz/4k/251dd61a40324cf19846bc58f1cbff12.m3u8?
MSD-009/香艳姐妹���邻居,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/ow/z3/5g/mg/90bb4af29a7c4e3c9d31fa75371c653d.m3u8?
MSD-010/照料色欲姐夫,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/ip/w0/h7/mb/d2ec1ff487ec41208d35a93e3f391cf3.m3u8?
MSD-011/劫色清纯高校生,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/tc/fw/lp/in/94ca0d7766f14d6e980c05ad0df4c3e6.m3u8?
MSD-012/姐姐的性爱教室,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/ip/sf/75/3m/d002252ad5b8498aa54af8880620715d.m3u8?
MSD-013/网瘾少女的日常,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/85/by/qb/w0/220c040a0b9347a6858fd341dfe4d833.m3u8?
MSD-014/心机拜金女,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/vp/k1/b5/2l/279f340b8c7c466a8dabdbe84d9e235a.m3u8?
MSD-015/色从天降,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/x9/30/33/g2/354727a08a0f4ac691712573c940c79c.m3u8?
MSD-016/强奸温柔嫂子,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/hk/j4/rf/hb/96198f63d1ff4f68ab0bbc31748df6e7.m3u8?
MSD-018/女神的秘密(上),https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/8d/1t/5n/p5/e1d6f1edaf194f0bbbe62bffa2a93df5.m3u8?
MSD-019/女神的秘密(下),https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/nv/sm/ah/n7/430f6ca997ed4755b97de404d789cea3.m3u8?
MSD-020/强奸暗恋同学,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/or/7b/8n/36/b5b8ee76c8fb4212854aed70080f7840.m3u8?
MSD-021/绝望的肉偿债款,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/1p/0d/vb/yr/9c438f5074594706ac140779b12f819d.m3u8?
MSD-022/大学的性福生活,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/2d/o0/13/7p/b07235b957a747c1afbf11910a256b2d.m3u8?
MSD-023/可爱女孩非亲妹,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/wl/to/ad/9f/dc39daa9de9b42598d40fb7ca3a74fc3.m3u8?
MSD-024/流量明星的爱,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/qj/qg/c8/1f/a09e527b128740cc8c62f1052016f11d.m3u8?
MSD-025/赔罪...潜规则,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/jy/cn/1d/2q/cf4836c5c81c4fa5825e0687c0ea9fd0.m3u8?
MSD-026/奥运迷妹小少妇,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/t7/k0/yd/wr/6af067b22d3a4fa293197c746c72c860.m3u8?
MSD-028/课后性爱辅导,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/5f/7o/to/mb/cdcebd2d1a7e4c948d5b83324fa8c383.m3u8?
MSD-029/淫乱加班维修工,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/2m/3e/e7/0o/e7b4f58df3b14284bd274b23a2d7455f.m3u8?
MSD-030/兽欲交欢女学员,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/xh/bf/3k/fp/a54ddc7e93c142658c99dbd7d4129389.m3u8?
MSD-031/午夜电话艳遇,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/be/7q/wz/yz/59c93a2ef6824b798d569a02fb0c7c6e.m3u8?
MSD-032/少女的噩梦,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/lw/d0/98/rh/fe9a2b7f19684982afec97e2d25ccb94.m3u8?
MSD-033/人妻堕落之路-玷污篇,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/fg/bp/qh/e7/5e26313114c046358132670e725bc624.m3u8?
MSD-034/人妻堕落之路-脱变篇,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/g5/86/jp/2h/25bc0723329d47099fe5eb8dfbfebaf8.m3u8?
MSD-035/毒舌巨乳邻居,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/71/ck/5a/so/a571f9b1f42b4ac5b3e795c9f411857e.m3u8?
MSD-036/偷摄邻家淫妻,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/or/ns/ir/nm/ff8b839fc5244d119402d6951699dd80.m3u8?
MSD-038/空姐的飞淫之旅-奢糜篇,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/uk/41/i7/xt/8a50b81be9394dd3b03916bd37c7c89e.m3u8?
MSD-040/朋友以上恋人未满,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/lf/2a/on/ol/ce941bc5ab0041848620f614a95a8eaf.m3u8?
MSD-041/JK主播的迷奸餐,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/rc/ka/e6/z9/64b8001bb54a44818761fcfdf29b22db.m3u8?
MSD-042/交换女友,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/dt/u1/ra/aa/8eecbe9546ce4457835499adc52c9226.m3u8?
MSD-043/青春盛宴,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/w8/2g/op/ee/94d65ada2d77477faf2df41469188390.m3u8?
MSD-044/顺从欲望之夜,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/71/8s/qb/29/160a6197bc9d4d06aa956077055d9ba7.m3u8?
MSD-045/女上司骚气反差,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/td/e8/d6/yb/4339d805dd084e9e9da578cb5b1a25b2.m3u8?
MSD-050/诱人女教师,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/tc/49/ms/op/e71acef0b5a646f180f6940e127313fd.m3u8?
MSD-054/女秘书性爱商谈,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/ea/4b/7l/8e/8b8ff4c880634b48abbbc21f60a5ab56.m3u8?
MSD-060/威胁强上高冷女子,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/sz/7v/wo/yl/fa23ff941d04477cb8192d40ef1ee012.m3u8?
MSD-061/羞涩处女遭入侵,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/ge/i5/3q/ce/d111c578dd7e44409229536f528263a4.m3u8?
MSD-064/淫荡的新邻居,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/tl/mg/mz/k1/59f6ab1fd5e04614bdbc35abbeb0a903.m3u8?
MSD-078/纯爱恋歌,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/ui/tv/b9/8t/77aff3eec0d24cd9acd60eb998b2f3ce.m3u8?
MSD-090/兼职��家婆,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/su/vl/xg/f6/b5cb9d3fee2344f3b600a33ddb4c5630.m3u8?
MSD-104/诱人的家教老师,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/gf/ai/5g/hw/174350035e6843cf9e9af38ae2400bf6.m3u8?
MSD-105/黑脸王的淫行逆袭,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/fp/c7/yx/2t/7e1116b8df4940df836ca2e31b80e779.m3u8?
MSD-107/丈夫当家���炮房,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/8c/hz/z5/xc/587c43e791b244559f5b66737d6ca870.m3u8?
经典功夫台,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8
CHC动作电影,http://live.cooltv.top/tv/aishang.php?id=chcdzdy
CHC动作电影,http://125.40.191.58:9901/tsfile/live/1002_1.m3u8#http://59.49.41.44/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1#http://117.148.179.157/PLTV/88888888/224/3221231580/index.m3u8#http://117.148.179.157/PLTV/88888888/224/3221232945/index.m3u8#http://111.20.33.93/PLTV/88888893/224/3221226465/index.m3u8#http://117.148.179.138/PLTV/88888888/224/3221231580/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226465/index.m3u8#http://59.49.41.41/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1
CHC家庭影院,http://live.cooltv.top/tv/aishang.php?id=chcjtyy
CHC高清电影,http://live.cooltv.top/tv/aishang.php?id=chcgqdy
CHC家庭影院,http://125.40.191.58:9901/tsfile/live/1001_1.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8#http://117.148.179.157/PLTV/88888888/224/3221232942/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8#http://gxfrg007.8800.org:8282/tsfile/live/1096_1.m3u8#http://59.49.41.41/live.aishang.ctlcdn.com/00000110240323_1/playlist.m3u8?CONTENTID=00000110240323_1#http://117.148.179.151/PLTV/88888888/224/3221231799/index.m3u8
CHC高清电影,http://gxfrg007.8800.org:8282/tsfile/live/1097_1.m3u8#http://59.49.41.44/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1#http://59.49.41.41/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1
足球频道,https://nmglive.imfc.cn/5n1r1c/182396.m3u8
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
IPTV高清院线,http://119.39.128.18:88/hls/34/index.m3u8
IPTV抗战剧场,http://119.39.128.18:88/hls/35/index.m3u8
IPTV古装剧场,http://119.39.128.18:88/hls/36/index.m3u8
IPTV经典剧场,http://119.39.128.18:88/hls/37/index.m3u8
美国中文台,https://jpts.sinovision.net/livestream.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新加坡亚太台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
FOX新闻台,http://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
CCTV1,http://39.135.138.58:18890/PLTV/88888888/224/3221225618/index.m3u8
CCTV2,http://1.195.111.251:11190/tsfile/live/0002_1.m3u8
CCTV3,http://39.135.138.58:18890/PLTV/88888888/224/3221225647/index.m3u8
CCTV4,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV8,http://1.195.111.251:11190/tsfile/live/0008_1.m3u8
CCTV8,http://39.135.138.60:18890/PLTV/88888910/224/3221225635/index.m3u8
CCTV9,http://1.195.111.251:11190/tsfile/live/0009_1.m3u8
CCTV9,http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8
CCTV10,http://39.135.138.58:18890/PLTV/88888888/224/3221225627/index.m3u8
CCTV11,http://39.135.138.58:18890/PLTV/88888888/224/3221225628/index.m3u8
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8?
CCTV14,http://1.195.111.251:11190/tsfile/live/0014_1.m3u8
CCTV15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8
CCTV15,http://1.195.111.251:11190/tsfile/live/0015_1.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?
CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225908/index.m3u8
CETV1,http://183.207.255.188/live/program/live/zgjy1ott/1300000/mnf.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225691/1653146432-1-1651284611.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225691/1653146382-1-1651284606.m3u8
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
广东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225701/1653140620-1-1651284060.m3u8
广东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225742/1653140709-1-1648950419.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225704/1653109760-1-1651280942.m3u8
湖南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225745/1653109807-1-1648947278.m3u8
东方卫视,http://117.169.124.149:8080/live/HD-8000k-1080P-dongfangstv/index.m3u8
东方卫视,http://124.220.17.172:1100/aas.php?id=23
北京卫视,http://124.220.17.172:1100/aas.php?id=24
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
北京卫视,http://115.149.139.141:10001/tsfile/live/1022_1.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8
北京卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225673/index.m3u8
江苏卫视,http://124.220.17.172:1100/aas.php?id=22
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://115.149.139.141:10001/tsfile/live/1026_1.m3u8
江苏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225702/index.m3u8
龙祥电影,http://120.84.96.113:808/hls/35/index.m3u8
美国中文电视,https://jpts.sinovision.net/livestream.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
4K超高清电影,http://r.jdshipin.com/5DWJk
湖北卫视,http://124.220.17.172:1100/aas.php?id=33
湖北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225699/1653142328-1-1651284245.m3u8
湖北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225740/1653142428-1-1648950531.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视,http://1.195.111.251:11190/tsfile/live/0132_1.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8
广西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8?fmt=ts2hls
黑龙江卫视,http://124.220.17.172:1100/aas.php?id=40
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225736/index.m3u8
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225690/index.m3u8
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
海南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8?zweimd
重庆卫视,http://124.220.17.172:1100/aas.php?id=36
重庆卫视,https://sjlivecdn9.cbg.cn/204912315959/app_2/_definst_/ls_2.stream/chunklist.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
东南卫视,http://124.220.17.172:1100/aas.php?id=28
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
贵州卫视,http://124.220.17.172:1100/aas.php?id=35
贵州卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
贵州卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
贵州卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225728/index.m3u8
江西卫视,http://124.220.17.172:1100/aas.php?id=34
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8?blog.ntnas.top
辽宁卫视,http://124.220.17.172:1100/aas.php?id=41
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225696/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8
吉林卫视,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
